run_id,timestamp,question_index,question,predicted_score,predicted_threads,baseline_concurrent,baseline_success,baseline_http_status,baseline_api_code,baseline_latency_ms,baseline_retries_used,baseline_agent_success_ratio,baseline_error,predict_concurrent,predict_success,predict_http_status,predict_api_code,predict_latency_ms,predict_retries_used,predict_agent_success_ratio,predict_error,success_delta,latency_delta_ms,predicted_threads_is_singleton_run,comparison_round_validity,comparison_round_invalid_reason
exp_20260404_223956_db9cdf8c,2026-04-04T22:50:29,11,"Which 3 countries have the highest combined percentage of Dutch and English speakers (sum of percentages where Language ∈ {‘Dutch’,‘English’})?",1.0,2,1,1,200,200,6903.278,0,1.0,,2,1,200,200,10039.097,0,1.0,,0,3135.819,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:51:44,12,"Show the bottom 7 countries ranked by length of LocalName minus length of Name (absolute value), for non-null values.",1.0,2,1,1,200,200,11509.842,0,1.0,,2,1,200,200,12471.068,0,1.0,,0,961.226,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:52:31,13,What are the 6 most populous cities in Asia?,1.0,2,1,1,200,200,7003.9,0,1.0,,2,1,200,200,9286.135,0,1.0,,0,2282.235,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:53:21,14,What are the top 5 languages spoken in countries where Dutch is an official language?,1.0,2,1,1,200,200,7621.489,0,1.0,,2,1,200,200,8831.968,0,1.0,,0,1210.479,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:54:06,15,Show the top 8 languages with the highest average percentage among official languages only.,1.0,2,1,1,200,200,6560.937,0,1.0,,2,1,200,200,8707.082,0,1.0,,0,2146.145,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:54:51,16,Which 5 countries have the greatest absolute difference between IndepYear and the average IndepYear across all countries with non-null IndepYear?,1.0,2,1,1,200,200,6578.319,0,1.0,,2,1,200,200,7753.658,0,1.0,,0,1175.338,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T22:55:49,17,What are the top 4 countries with the highest number of cities where city name length equals country name length?,1.0,2,1,1,200,200,8776.506,0,1.0,,2,1,200,200,9786.833,0,1.0,,0,1010.327,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:00:34,18,Which 5 countries have the greatest difference between their longest city name length and the length of their LocalName?,1.0,2,1,1,200,200,44711.015,3,1.0,,2,1,200,200,45233.366,2,0.5,,0,522.351,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:01:32,19,List the bottom 5 countries by GNP per capita (GNP/Population).,1.0,2,1,1,200,200,8902.284,0,1.0,,2,1,200,200,10716.986,0,1.0,,0,1814.702,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:02:16,20,List the 5 countries with the highest percentage of English speakers among official languages.,1.0,2,1,1,200,200,6800.991,0,1.0,,2,1,200,200,7566.33,0,1.0,,0,765.339,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:02:58,21,List the bottom 4 countries with the lowest life expectancy.,1.0,2,1,1,200,200,6286.877,0,1.0,,2,1,200,200,7834.686,0,1.0,,0,1547.809,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:03:53,22,List the top 8 countries with the highest number of cities where city name length is greater than country name length.,1.0,2,1,1,200,200,8089.606,0,1.0,,2,1,200,200,9508.935,0,1.0,,0,1419.329,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:04:41,23,Which 6 countries have the most cities listed in the city table?,1.0,2,1,1,200,200,7604.218,0,1.0,,2,1,200,200,8012.208,0,1.0,,0,407.99,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:05:33,24,"Which 7 countries have the largest gap between GNP and LifeExpectancy (GNP − LifeExpectancy), treating LifeExpectancy as numeric?",1.0,2,1,1,200,200,8049.232,0,1.0,,2,1,200,200,8375.238,0,1.0,,0,326.007,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:06:54,25,List the top 4 cities located in districts that match a country’s Code2 exactly.,1.0,2,1,1,200,200,7697.323,0,1.0,,2,1,200,200,12336.499,0,1.0,,0,4639.175,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:07:45,26,What are the top 8 countries with the highest percentage of official languages?,1.0,2,1,1,200,200,7972.895,0,1.0,,2,1,200,200,8717.195,0,1.0,,0,744.3,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:08:53,27,Which 4 countries have the highest ratio of (Population × GNP) / SurfaceArea?,1.0,2,1,1,200,200,10866.125,0,1.0,,2,1,200,200,10270.883,0,1.0,,0,-595.242,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:10:10,28,List the top 3 countries with the most cities where city name contains a substring matching any country’s Code2.,1.0,2,1,1,200,200,12729.267,0,1.0,,2,1,200,200,13440.006,0,1.0,,0,710.739,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:11:05,29,List the bottom 3 countries by surface area.,1.0,2,1,1,200,200,8877.3,0,1.0,,2,1,200,200,10253.513,0,1.0,,0,1376.212,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:11:46,30,Show the top 7 languages spoken in African countries.,1.0,2,1,1,200,200,6606.977,0,1.0,,2,1,200,200,6660.428,0,1.0,,0,53.451,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:13:33,31,What are the top 5 countries with the highest number of official languages spoken by at least 10% of the population?,1.0,2,1,1,200,200,8316.08,0,1.0,,2,1,200,200,10901.54,0,1.0,,0,2585.46,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:15:18,32,Show the bottom 6 countries ranked by length of GovernmentForm string (ascending).,1.0,2,1,1,200,200,7914.753,0,1.0,,2,1,200,200,20300.95,0,1.0,,0,12386.197,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:16:27,33,What are the bottom 4 countries ranked by (SurfaceArea × LifeExpectancy) / GNP?,1.0,2,1,1,200,200,11223.01,0,1.0,,2,1,200,200,9577.997,0,1.0,,0,-1645.013,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:18:37,34,List the top 7 cities located in countries whose region contains “Southern and Central Asia”.,1.0,2,1,1,200,200,28812.198,2,1.0,,2,1,200,200,9155.194,0,1.0,,0,-19657.004,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:21:39,35,What are the top 6 countries with the highest number of cities where District starts with the same letter as CountryCode?,1.0,2,1,1,200,200,10624.436,0,1.0,,2,1,200,200,11615.79,0,1.0,,0,991.354,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:22:41,36,What are the top 4 countries with the highest number of cities where city name matches the district name case-insensitively?,1.0,2,1,1,200,200,9560.016,0,1.0,,2,1,200,200,10480.012,0,1.0,,0,919.997,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:23:35,37,"List the top 6 languages spoken in exactly two countries, ranked by maximum percentage in any single country.",1.0,2,1,1,200,200,8319.361,0,1.0,,2,1,200,200,8935.236,0,1.0,,0,615.875,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:24:33,38,Which 7 countries have the highest number of cities where the city name matches the country’s local name?,1.0,2,1,1,200,200,8770.327,0,1.0,,2,1,200,200,10185.903,0,1.0,,0,1415.576,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:25:41,39,What are the top 4 cities in countries where Papiamento is spoken?,1.0,2,1,1,200,200,7680.979,0,1.0,,2,1,200,200,9937.025,0,1.0,,0,2256.045,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:26:22,40,Show the top 5 countries with the most languages spoken (regardless of official status).,1.0,2,1,1,200,200,5951.225,0,1.0,,2,1,200,200,7457.372,0,1.0,,0,1506.146,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:27:00,41,What are the bottom 5 countries with the shortest head of state names among those with non-null HeadOfState?,1.0,2,1,1,200,200,5567.81,0,1.0,,2,1,200,200,7142.163,0,1.0,,0,1574.353,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:29:02,42,"List the top 7 cities in countries where the local name contains “stan” and population > 100,000.",1.0,2,1,1,200,200,14431.648,0,1.0,,2,1,200,200,46727.424,0,0.5,,0,32295.776,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:31:58,43,What are the top 7 cities in countries with independence year after 1900?,1.0,2,1,1,200,200,13352.823,0,1.0,,2,1,200,200,13157.308,0,1.0,,0,-195.515,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:32:48,44,"Show the bottom 5 countries with the lowest GNP per square kilometer (GNP / SurfaceArea), excluding zero/null SurfaceArea.",1.0,2,1,1,200,200,6565.07,0,1.0,,2,1,200,200,8824.478,0,1.0,,0,2259.408,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:36:42,45,What are the top 5 countries with the highest count of cities where District contains the country’s Continent substring?,1.0,2,1,1,200,200,22337.262,1,1.0,,2,1,200,200,41887.679,0,0.5,,0,19550.417,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:38:13,46,"Show the bottom 7 countries ranked by (GNP / Population) − (GNPOld / Population), excluding nulls/zero division.",1.0,2,1,1,200,200,11917.574,0,1.0,,2,1,200,200,13549.249,0,1.0,,0,1631.675,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:39:15,47,What are the top 5 countries with the highest count of cities where city name length equals the number of letters in the country’s GovernmentForm?,1.0,2,1,1,200,200,9749.766,0,1.0,,2,1,200,200,11110.512,0,1.0,,0,1360.746,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:41:04,48,List the 3 cities with the largest populations in countries with Islamic Emirate government form.,1.0,2,1,1,200,200,11699.942,1,1.0,,2,1,200,200,8581.285,0,1.0,,0,-3118.656,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:43:26,49,What are the bottom 6 countries where the official name differs from the local name by fewer than 3 characters?,1.0,2,1,1,200,200,20611.982,0,1.0,,2,1,200,200,28030.208,0,1.0,,0,7418.226,1,有效对比轮,
exp_20260404_223956_db9cdf8c,2026-04-04T23:44:35,50,What are the top 5 countries with the greatest difference between GNP and GNPOld?,1.0,2,1,1,200,200,7835.681,0,1.0,,2,1,200,200,8287.778,0,1.0,,0,452.097,1,有效对比轮,
